source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_mag,bp_rp
147877549363243520,67.73289168285214,24.83790520061017,22.33577396701976,0.03176673,703.1184,106.11682285722662,-55.41076672012422,14.66773,3.047492
3410118477275889024,71.51173180643754,19.46816920634623,20.113745166945517,0.081322856,247.33202,85.1733272274157,-35.7229737604877,16.80169,3.7396898
49131681384221184,65.43537023809772,20.402754686332496,20.282688061310395,0.11537205,175.80244,104.08247386373684,-33.55629455480451,17.242485,3.9258785
149476479789791488,65.47176262966968,24.240285426676486,20.28463296262879,0.063989155,317.00113,105.14956896704268,-47.114907611570985,13.641221,2.9549856
3304849176745102080,60.29641649002439,12.098370014663557,20.670897672407094,0.021269387,971.8615,89.38949633438797,0.4492702139200054,11.32913,1.800828
3406734906335151872,72.70776430328488,18.14103541817889,21.38600220491297,0.057168733,374.08563,88.68578121984478,-35.32663088281443,16.368626,3.568757
3311148828615843328,65.88522390284595,14.67039844789645,21.47606756520902,0.018978797,1131.5822,109.24196419712032,-17.947133876529186,8.887173,1.0133181
52798209065854848,63.197912787518135,22.390667138371487,21.811496339922304,0.3214358,67.85646,121.7464575401594,-42.808906439582486,14.442423,3.0595303
3313606340183243136,65.98260314349544,16.354077059105514,22.088260260658192,0.032218892,685.5686,114.60982694374128,-27.79161336804319,14.329463,-0.25275135
3304096595394580608,64.04579641854981,11.533700148804412,22.155187173749795,0.05399155,410.3455,117.3807408578851,-11.249655875651674,15.822491,3.3786077
