source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
12037801195285888,55.07933625296669,9.404389866970275,0.7638019175841972,0.16526657,4.621636,38.86242275221395,0.1611102,-29.673071269927725,0.13011797,18.04092,1.5981331
12037831258878080,55.087385107806114,9.411358443171023,0.4919500052127857,0.9042934,0.54401594,-1.9343393596713656,0.8848856,-20.22288277049573,0.69705355,20.240612,2.5290852
12037869914761088,55.10519947775661,9.419803141985259,2.0494785118221293,0.022953682,89.287575,7.08473447165603,0.02464283,-14.964335617434827,0.018451022,14.072144,1.3205633
12038037416585216,55.15402972349415,9.422710994374588,2.04779427706017,0.22261898,9.198651,4.884747281104211,0.23217243,11.492956889653973,0.190181,18.757719,2.6663837
12038758971100672,55.071286299073236,9.44458186748587,1.4507432827003326,0.5138965,2.823026,3.2853616297673276,0.50714767,-24.74142683253912,0.4008258,19.827312,2.4721718
12038900706913152,55.03237124217796,9.444152016393913,-0.3917852245833578,0.5766285,-0.6794413,1.12088703737757,0.5951341,-0.8542291503099722,0.45047143,20.022455,1.256567
12039446166565760,55.06438347037154,9.480398905216392,,,,,,,,21.102331,1.3443279
12039858482744448,55.20338448752972,9.48116057718296,1.1780929893844494,0.9499802,1.2401237,0.890076076813789,1.0825409,-11.328798894056805,1.0143852,20.313171,1.4904003
12041408967804416,55.19755191913615,9.548677180752689,1.5042758322310783,0.042933844,35.037064,-1.7993464794412686,0.047306165,2.209057021374892,0.03745072,15.769196,1.6983385
12043569335497856,55.365571312228575,9.538744407765716,,,,,,,,20.887497,2.4025364
12043775492951296,55.34364569579884,9.543533613283497,1.3201065560987786,0.3553644,3.7147968,4.089131254043395,0.39554337,-8.470498282320197,0.29932618,19.404036,2.825266
12045360337851520,55.41694030757843,9.592957949941727,1.430143147733503,0.03351283,42.67449,22.498548198656557,0.036984753,-13.475024031021904,0.027885167,15.056553,1.2602854
12046013172787840,55.445430372105534,9.630000747346623,0.2775791846649895,0.14670804,1.8920516,4.927573771580363,0.14856043,-2.7423266136639786,0.114764474,17.89868,1.4502316
12046219331215744,55.45985352660023,9.668771943880298,1.3828424563270767,0.078565046,17.601242,-2.896071114509728,0.07771801,-4.939773740762846,0.056643885,16.635338,1.7556038
12047898661589760,55.27916562264455,9.60399798602557,0.5471970671027961,1.1706953,0.467412,-1.618458254534428,1.3854886,-5.379708936416297,1.1142955,20.640858,1.235632
12048723296233344,55.35115801641666,9.622363952266932,1.8509661341940769,1.6338893,1.132859,13.730307768474418,1.7440535,-5.505518687424257,1.330432,20.712643,2.3431034
12048826374549376,55.34912827845854,9.644469577164937,,,,,,,,21.210056,1.637537
12049307410900736,55.39481866331828,9.669900101477365,1.456236036990861,0.7475138,1.9481059,11.77330874956412,0.7222547,-3.7182574826576635,0.601653,20.099674,2.128685
12049483506361600,55.407975257036476,9.683965693721955,1.2011148552987008,0.123214565,9.748157,4.712319605150615,0.13256206,-14.906125491254423,0.096799985,17.443857,1.9579544
12051923047751680,55.00534051539643,9.517276581214556,,,,,,,,21.462444,1.9215221
12052124909366912,54.955668525428074,9.52854932011476,1.219119845919938,0.91778404,1.3283298,4.357360843258352,1.0534219,-4.177019339809294,1.0100609,20.514946,1.75564
