source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe
148401565437820928,70.03338022351535,26.09030604985373,7.280235197054769,0.28251088,25.769753,5.6500796632007795,-20.769097349339802,18.684612,3.9763222,1.0423944
51116334232705920,57.75808075380837,19.88832744552631,7.297043665351943,0.068780884,106.091156,-2.0842656857390853,-14.292566806130683,16.52442,2.8362427,1.0123863
3299385939688292352,64.3453267780594,8.857347528298407,7.297626981396001,0.20144445,36.226498,10.586318381814628,4.492197442262423,18.190874,3.6781368,1.2110423
53944724815852672,62.21589663347861,23.871091373643576,7.298490939311624,0.023829153,306.28412,52.942126243339615,-10.677631441908934,6.6179523,1.364439,0.94798535
3410775783367578880,69.03340729190757,19.60492126184136,7.300420782305448,0.016602669,439.7137,0.8470201753380326,-1.8321946078087548,9.780391,0.7719431,1.0435027
3408365997476262016,75.15667453968918,19.78492073455157,7.300445662362137,0.057369053,127.254074,5.483561162109931,-91.20422443908232,16.084951,2.4883804,1.1220015
52359538285081728,63.26622250068612,20.91515375602456,7.305284937640852,0.02331038,313.39194,40.32468568158147,-22.194082893508458,14.318607,2.2617998,1.0350889
3407238757539744128,76.46058951655004,18.480700137150023,7.315924168128449,2.3154752,3.1595778,-0.6327918341697005,2.6062419309509726,20.729404,1.7367935,1.058307
150108973852992384,62.41108832196651,24.61744260950295,7.329610972717544,0.021376206,342.88644,110.76110271266379,41.48947635567845,14.073627,2.1588402,1.0928332
146815073238827264,70.14944220481182,23.744011549204675,7.350557085976039,0.029041613,253.1043,65.52175206761078,-66.01666895174435,14.820164,2.4316607,1.068386
3293213972899130880,71.43611844490673,10.274279132057242,7.3595432706602955,0.016624559,442.69104,-10.633143968712302,-3.342374176929719,9.32071,0.60427094,0.98226714
3311650996191453056,62.19190037559072,14.532903541530647,7.366401326242789,0.07733275,95.25591,13.15918372329007,-34.479916461837654,16.547358,2.8860884,0.9760978
150277920686419328,63.236801535674324,25.48241723057826,7.376542736820404,0.35197255,20.957722,9.161625056355616,-36.02237692206727,18.239477,3.3675327,1.5398301
3392389917433153792,74.78102237840609,13.783634588395826,7.381028567263996,1.7162193,4.3007493,-10.59851414992503,-9.614107421068512,20.830004,1.896204,0.9289467
148429809142652544,69.02324958112592,25.890496563672038,7.381134136175105,0.90845907,8.124894,9.842491225856344,7.063118278211492,,,0.96345705
52363249136822144,63.45825666888951,20.923646139743425,7.389153859438523,0.05137197,143.83629,47.23857202959846,-109.18095649894273,16.089508,2.7375555,1.1630232
3406627115540629376,73.31396709283888,18.045829736610656,7.393877653009759,0.17569658,42.083218,-16.412589107943166,-8.880567952703048,18.27994,3.420847,1.1242404
3308068752947762176,70.96656302296718,13.145331645184623,7.396575148915822,0.15984647,46.273,58.75612137887534,37.35465933877695,18.22624,3.1491337,0.98422396
150244007624710784,62.94974911640701,25.145211042793953,7.4019976867239325,0.18052526,41.00256,13.199966868951227,-39.094300192614746,18.296255,3.7386303,0.9974329
3391634557237261184,75.978888433666,13.36260059434353,7.404077457140133,0.04161765,177.90715,18.919217292073633,-9.455124167228734,14.457862,2.2067623,2.0084405
3295698521286119296,72.83833609239095,12.000918767084116,7.40427102356324,0.27948713,26.49235,-5.519540945805506,-81.98768464520528,18.88054,3.5215912,1.006943
3302260307898269824,60.35539420411301,10.605388591423456,7.408371413786168,0.052517224,141.06557,-2.3863231183933316,-8.218494427327363,14.792882,2.7580976,2.2757535
3293867117167213440,70.98582668997568,10.197600927613209,7.412437570310937,0.03356947,220.8089,10.84628487584443,1.3266933596072357,14.767063,2.3501797,1.6146568
3295738516021954048,71.96219382754242,11.952939501720579,7.414295880818843,0.11791907,62.87614,13.368461150101565,-43.2068963846745,17.676361,3.4150162,0.9559343
153431728055302400,72.35779048277283,25.714748719919264,7.420345916424585,0.048468266,153.097,60.322849720086126,-50.75678032372457,15.871152,2.576148,1.0370508
3309800415043827072,70.56820734602411,15.617167303706289,7.429848557743005,0.035262212,210.70285,-31.55916905757055,-9.55027654907552,15.55828,2.5564375,1.0262039
53810927995749120,61.63462728550779,23.30716846386069,7.438031796099325,0.051313344,144.95317,-7.584688629124333,-30.334794721621883,16.214064,2.8369656,0.9842181
3306398629146611328,69.79658190770567,11.895324655644256,7.4412816073526304,0.063126646,117.878624,8.223104485679238,9.76859645609971,16.35661,2.7062092,1.026269
147570098424951808,68.57454590690533,23.849308824357237,7.443075799679686,1.8761874,3.9671278,1.383474292916241,-5.079848239764515,20.494606,1.7882881,1.91511
38403368475542144,59.26182751872764,13.057357504744411,7.447256541349472,2.0492969,3.6340544,7.189456761911442,-11.828379092811558,20.61808,1.9213333,1.5313952
3393328183101402496,75.93260449409358,15.87826656187,7.447752644538877,2.9900346,2.4908583,-2.748875326355211,0.05993237602514701,20.789341,0.9718418,1.2848538
150653713146002432,64.45070183823,26.094983580876725,7.449450421094291,0.09066592,82.163734,22.69920707875876,-0.9211105151183903,16.719776,2.703723,1.0376645
49512181126639488,64.63866975431942,21.60034054270734,7.457081510696532,0.017077615,436.65826,10.225265565294531,-35.93005652079836,10.202684,0.9190006,0.9297943
53297348688370432,59.445032416057046,22.139353298978016,7.464849471147163,0.34655532,21.540138,66.97647866821214,-91.7048017087127,19.091486,3.435339,1.0752226
3291491794093154560,74.95510836814184,10.324833139748206,7.4652342772271645,2.8333485,2.6347744,6.853105383011806,-1.4929832193686687,20.770975,1.139883,0.999204
