source_id,ra,ra_error,dec,parallax,parallax_error,parallax_over_error,pm,pmra,pmdec,phot_g_mean_mag,bp_rp,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,ruwe,l,b
3304849176745102080,60.29641649002439,0.020002887,12.098370014663557,20.670897672407094,0.021269387,971.8615,89.390625,89.38949633438797,0.4492702139200054,11.32913,1.800828,0.13769358,29.616909,15,1.1256096,178.80377002802894,-29.54114536725608
3406734906335151872,72.70776430328488,0.053391453,18.14103541817889,21.38600220491297,0.057168733,374.08563,95.46276,88.68578121984478,-35.32663088281443,16.368626,3.568757,0.15874705,1.8901055,19,1.0301554,181.87975193402397,-16.429712264563772
3311148828615843328,65.88522390284595,0.016704462,14.67039844789645,21.47606756520902,0.018978797,1131.5822,110.7064,109.24196419712032,-17.947133876529186,8.887173,1.0133181,0.07530044,7.1092863,14,0.9755319,180.51935520126224,-23.725550547893505
52798209065854848,63.197912787518135,0.2908005,22.390667138371487,21.811496339922304,0.3214358,67.85646,129.05348,121.7464575401594,-42.808906439582486,14.442423,3.0595303,2.4607985,2099.5789,17,18.382572,172.42355954914927,-20.5801740456735
3313606340183243136,65.98260314349544,0.030075554,16.354077059105514,22.088260260658192,0.032218892,685.5686,117.931274,114.60982694374128,-27.79161336804319,14.329463,-0.25275135,0.2076404,19.891562,17,1.1103308,179.16689748328707,-22.586526935801555
3304096595394580608,64.04579641854981,0.04786304,11.533700148804412,22.155187173749795,0.05399155,410.3455,117.91859,117.3807408578851,-11.249655875651674,15.822491,3.3786077,0.2348709,5.242635,15,1.1517107,181.97311719513053,-27.090673526470542
3312960205303089664,67.48275769215242,0.015761543,16.913911822491304,22.72646779815639,0.017441224,1303.0317,114.13789,109.78026960512184,-31.23702514412812,11.965812,2.199377,0.108181305,19.597422,19,1.2046871,179.67939161220124,-21.119149338101337
3314063908819076352,66.35479242496689,0.016006576,17.91521008711174,21.447339313427232,0.017244447,1243.7244,114.0139,109.61815254023466,-31.353316361727813,10.60706,1.5973215,0.06779703,6.8375497,16,1.0993385,178.11666117768206,-21.31576995791753
3314079508140198528,66.07110065917192,0.013575929,18.00278420332121,21.496896698223075,0.014711817,1461.1993,115.07555,110.9135626017914,-30.66859095747958,9.650242,1.2481861,0.06935869,8.156504,17,1.0220522,177.8585238929685,-21.466529454432266
3309967059774839808,69.1701171674695,0.028010622,15.869204695827204,21.607898747664954,0.034783777,621.20624,105.4749,99.90459107635893,-33.823473739301406,6.5345774,0.5849438,0.21891686,57.80838,19,1.2725254,181.63022794937075,-20.497577356661328
49324572659092992,64.2360793916038,0.13306096,20.876563189284862,21.73044866504696,0.15253635,142.4608,125.79788,119.73868657307236,-38.57141950830933,17.729204,4.2275124,0.43456838,2.8228815,16,0.9794646,174.31469291387256,-20.889489897988074
53725750202606208,62.16788238864409,0.041948732,23.55712619668823,21.742827135612444,0.04796531,453.30316,130.40474,123.39914086025011,-42.166920825578174,12.554228,2.4401073,0.27878058,74.191124,15,1.0887728,170.82294951548872,-20.466714066519128
38354680725946240,58.75660281000282,0.014408209,12.48554075907131,21.77744563055385,0.016434181,1325.1311,131.57434,131.17406424290564,-10.255282530117126,9.769129,1.2863073,0.09707978,14.396245,18,1.2162788,177.31565171401758,-30.408218291722264
3312613000147191680,67.93658293586253,0.018931303,15.630149907181586,21.928109289904448,0.021251561,1031.8352,109.68564,104.99937028732845,-31.718638053931382,13.436778,2.7022161,0.07544066,4.1061068,19,1.2680652,181.04826700065607,-21.579992992906863
47019347749289216,61.415911881822005,0.017424652,17.937590072728447,21.953883088547247,0.018208072,1205.7227,131.2291,128.35318981625193,-27.322745774321383,9.03908,1.0493813,0.094275996,12.342324,16,1.0556073,174.73062524715465,-24.834576329555148
3408504261063819520,73.68421274980275,0.019146599,19.680719019913923,22.03397406045333,0.020923588,1053.0686,97.51307,88.69135486654318,-40.52953172397963,12.830068,2.4864779,0.120297566,19.247713,17,1.1267653,181.16780911519552,-14.770287751251834
3314150048683152896,67.87161425364759,0.02002257,17.718518754515433,22.235741889084355,0.022544263,986.3149,109.49985,104.71801159828372,-32.00552823368455,11.184438,1.8785868,0.16325045,43.4338,18,1.1826293,179.2598418982604,-20.3246546111828
3410529355323453312,70.05342325459208,0.019687627,19.2859181895273,22.268220734433715,0.022097234,1007.7379,106.541885,98.68373842786642,-40.15836005393951,12.552542,2.3746452,0.11958637,17.274214,17,1.2172375,179.32995931291617,-17.729882524700017
3307717596422556928,66.4657421464766,0.017019993,13.502584738819609,22.739119775786293,0.019374017,1173.6915,114.9898,113.38304331107248,-19.155673748306107,13.912734,2.7894402,0.064857535,2.2183633,16,1.177181,181.90102138332992,-24.01616153016869
146712303261194624,70.04626127763612,0.09316378,23.420438935989637,20.04024061578082,0.10499906,190.86115,101.240845,90.27292881606306,-45.83129601719615,17.08553,3.8768234,0.36636338,3.6024282,16,1.0506284,175.9628209610512,-15.14780615214111
3308433069254919424,70.55226837461355,0.025904704,14.147501012619594,20.093219300579644,0.032163203,624.7269,90.57913,88.04415314083236,-21.27923758759796,15.006906,3.0558996,0.091105804,2.3358076,19,1.1021504,183.9557988493096,-20.47409482541665
3313527106627449088,66.11822759101871,0.21656737,15.88417682534391,20.427173906644025,0.25154158,81.20795,101.84018,97.93689390469106,-27.924670732472297,13.778803,2.7745047,1.655911,1857.497,13,6.0959554,179.6499440112112,-22.78440457952853
3392664627834274688,74.49115621734242,0.023627663,14.45189798785836,20.61019442733577,0.0270991,760.549,82.502716,78.78936510641863,-24.47312983808204,14.371617,2.9334373,0.117310755,4.8611517,17,1.1845627,186.05159192431847,-17.198789867707383
3405297324946333440,74.79342198610871,0.022477267,16.07151210536761,20.749106987616347,0.024217086,856.7962,83.399025,72.59468477969725,-41.05373800285782,9.731515,1.2043171,0.10941295,12.7513,15,1.1239222,184.84317712338557,-16.02945048464626
50298125783225088,61.35753568748664,0.020530613,19.44200665087869,21.198268225584627,0.023146871,915.8157,126.30221,122.02644919286638,-32.58516730288186,10.836196,1.6597319,0.13709049,29.416164,17,1.3560333,173.4806678748099,-23.849974363809967
3310104945406638464,70.10656145621284,0.16222382,16.513605313921754,21.21604369770696,0.2130276,99.59293,102.27519,100.71026479181364,-17.822953849404833,9.279742,1.3636322,1.5816044,3695.8315,19,8.736815,181.6713048018062,-19.391914230590103
3312644885984344704,68.24817726690902,0.017785963,15.818854771000632,21.35731378098158,0.019992784,1068.2511,103.55771,100.37574321605688,-25.47369149898669,8.475605,0.9044514,0.095502906,8.591357,19,0.96138,181.08857129841567,-21.227627771585727
3307782570688378496,67.65616639413629,0.07035203,13.72431676410995,21.491451797641616,0.073748454,291.41562,108.28961,106.56507793489249,-19.248993711890343,5.3405814,0.36794996,0.47244862,419.51135,15,0.9745147,182.48891684029232,-22.968747378259863
3309568143211890048,68.86895204897276,0.086112835,15.399151275857331,21.71718631525121,0.1024237,212.03284,104.100075,98.40024767636912,-33.97375567713968,14.505741,3.1322365,0.62147576,137.18817,17,3.8345566,181.83766717515132,-21.01471996596381
3312652513846244096,68.20929931916466,0.25724578,16.00568312875324,21.986514300716408,0.295252,74.46695,105.280365,101.05427327696728,-29.529461832054025,8.728549,1.086051,2.3770065,6550.4043,19,16.327187,180.90638344389143,-21.14134392463245
3314213025787054592,67.38219601870492,0.014582168,17.89303687476587,22.00647700341757,0.01661287,1324.6644,112.585655,107.65175197214356,-32.96408044400983,8.7407255,0.9833555,0.06337946,4.9601808,18,0.9210177,178.80156991479384,-20.57607771177727
3287450745264292864,66.40562804145627,0.056132045,8.591355844852567,22.61907055195553,0.066409476,340.60004,112.61531,112.61499000772233,0.2689988257774989,15.941398,3.7690344,0.3622356,10.638856,17,1.1410502,186.18326260568628,-27.049321232325703
146740207663868032,69.12192707014619,0.10725682,23.34062116551096,22.947891569430304,0.12339541,185.97038,108.6899,96.97464907710922,-49.08577114079784,5.919667,0.53674936,0.7430922,637.468,15,3.4349778,175.46729565744016,-15.853645320119744
49365087086285184,63.9273412343676,0.03795336,20.819641218239195,20.270849788207933,0.04364708,464.42627,114.997215,109.44958761747506,-35.286636087074896,7.650983,0.86707926,0.29895955,51.93906,17,1.825917,174.15323639315844,-21.14201874360308
3308957845537774976,71.38816992918579,0.14367217,15.050622832998393,20.34993783395049,0.17036079,119.452,87.95235,84.68394037466844,-23.753854832543663,18.10621,4.133625,0.8486199,8.661735,20,1.1035104,183.69609544706836,-19.286530612748138
3311514210073309056,63.60737116437495,0.020924838,14.624971001435416,20.37607494359422,0.02300196,885.8408,108.71961,107.84642683790034,-13.751424929802884,8.303924,0.8634658,0.119098105,9.637452,15,0.9563937,179.01150870439866,-25.451570216173156
47959705067457152,66.12800628155945,0.29108578,18.98678698271073,20.49866479939148,0.31956834,64.14485,119.0566,111.01913912861905,-43.00262897671094,14.982163,3.2060423,2.741757,2006.2919,16,10.618676,177.08942456387965,-20.790861221605613
145293181643038208,66.58045411387285,0.032519184,21.468743547714656,20.73851328551254,0.034980223,592.86395,112.73473,105.14685435985736,-40.66028703373777,15.070739,3.0800104,0.1317302,4.150646,18,1.1262136,175.3759547752093,-18.856346344419787
3313842529024545664,65.85493019594335,0.06820016,16.777147465731876,20.79504603398395,0.07085363,293.49304,110.14403,106.9709172238661,-26.24746920701244,5.573977,0.40038252,0.42852557,354.8681,13,1.2823561,178.7298041249829,-22.41077412379825
52640154268714496,62.6567580129737,0.055076566,21.60249726909654,20.892283396147388,0.059335656,352.10333,122.16544,115.19239408765912,-40.68301842682513,16.29227,3.521925,0.17836098,2.0057807,15,1.0036745,172.67424045356543,-21.48473239592925
47965443143743488,66.23851281426906,0.20368806,19.04185483625785,21.338379524598544,0.23165676,92.11205,108.09178,102.36768706396188,-34.70863371403945,5.881098,0.53017616,1.6423553,4042.1248,16,6.943238,177.1166668719979,-20.67554090523756
145727729255780736,66.57745017375387,0.14564918,22.813375430212517,21.74857378818941,0.16727245,130.01886,117.388626,107.9496006092343,-46.1191144632254,4.228601,0.40032077,1.0875051,2304.224,16,2.5510583,174.30233031857935,-17.978588256513166
3312899491645515776,67.37958519537817,0.018429428,16.244692315734465,21.81806190139089,0.020506015,1063.9835,106.567375,104.46346593636034,-21.071062521463688,9.932404,1.3727016,0.09821595,16.86887,17,1.2348258,180.17238840481787,-21.61599264096997
47715063730746880,64.64158211986751,0.03415353,18.36458359057584,21.82099846468514,0.03812726,572.3201,121.02928,116.93174979094714,-31.225844936308956,14.589073,3.028245,0.119442046,3.6950138,14,1.1971184,176.61214822159312,-22.264939364135166
3312951748510907648,67.49102855410932,0.014770171,16.67271469531208,21.918833298371936,0.016625928,1318.3525,110.45465,106.76090585888043,-28.325579500310205,8.859189,1.0197,0.08524013,11.136184,18,0.96152544,179.88607200681778,-21.26442164826846
3312281669189449472,64.5808484916205,0.013307769,16.08822764431631,22.242729901750533,0.015430937,1441.4375,121.07261,118.80159677568072,-23.34002380212081,9.294652,1.1461821,0.07666324,7.922802,16,1.0427548,178.44982924090152,-23.789776391179554
3310857011357831936,66.85088845612013,0.021648139,14.11857201972296,22.33738497873375,0.023417866,953.86084,110.05534,108.56474654944674,-18.051971998953,14.462616,2.9582796,0.075032026,2.7908578,17,1.0941074,181.6269729276353,-23.340635774871675
3311804515502788352,63.27395214948896,0.028861228,15.247700118856342,22.357247280357765,0.03077869,726.3872,123.85464,122.44950869749096,-18.603451879024888,14.355454,2.9613495,0.13466012,6.443741,14,1.3029861,178.25572913721902,-25.292667953439945
3409959567782077184,72.36834652489277,0.030220993,19.27721717738993,20.109268448975453,0.032018635,628.0489,90.73922,82.78012364307611,-37.16257922484627,15.065078,3.104148,0.092099555,2.0556571,18,1.0459573,180.7321902791164,-16.005346878788828
3308470968047333248,71.81617551960636,0.039608505,13.556654821250085,20.295380734900935,0.047843296,424.20532,90.17445,88.41038601554597,-17.74925416816179,16.124704,3.389986,0.18439935,3.845437,20,1.0628539,185.23589560947536,-19.83310084651121
3405338148611960448,74.6593711022715,0.04380874,16.222265039884807,20.29958169549481,0.053297468,380.8733,83.52413,78.30722611496202,-29.056142499388507,15.291421,3.3345451,0.18349077,5.034275,15,1.0913674,184.6377548898771,-16.047592055961353
3308470968047333120,71.81605640813136,0.04084038,13.557266246592109,20.31316224402041,0.048997357,414.5767,87.58067,85.82616821671253,-17.442563448174894,16.152334,3.1812553,0.1863905,3.886338,20,1.0436829,185.23529665230063,-19.8328366590183
3312882483575093760,67.79637749253605,0.017736772,16.39576252180493,20.316503143723228,0.01986722,1022.61426,101.84244,98.79967538236876,-24.70843360310259,13.791429,2.7550125,0.039056793,0.94406223,18,1.1519803,180.3143512482455,-21.209355999048025
48455894049191424,63.624805023608,0.05851649,18.729881346946023,20.68037659924827,0.062000703,333.55066,114.26591,110.10127993494416,-30.568057865234003,13.204377,2.7620544,0.41104078,138.05705,15,3.769246,175.62664637672552,-22.748444109251427
45293526808851200,62.8657374648808,0.01612419,15.992064812308127,20.97584775262172,0.017986475,1166.2012,119.17418,117.53594288776333,-19.69232140919028,13.776278,2.8223944,0.021245563,0.25513774,16,1.1304576,177.34947915122714,-25.10237518181436
3314063977537054208,66.3729376285106,0.12076159,17.927768735352878,21.086509524006694,0.13814656,152.63867,111.70367,107.31597291846634,-30.999864147519936,4.295662,0.08517885,0.8608936,1309.2738,14,1.0475206,178.11817888311813,-21.294467541053464
53942250914697472,62.1514586147869,0.018493718,23.768418750646735,21.101376976449195,0.017259339,1222.6063,127.29207,119.73831500044189,-43.1972981480758,9.199288,1.0837736,0.06376213,4.0968237,15,0.9663456,170.64952815649855,-20.33088455658579
45198178534988672,62.49039974488908,0.03760913,15.416883616520485,21.226790158930136,0.04107401,516.7937,120.5207,118.52269589876772,-21.85428299885201,14.58098,3.1423988,0.21425608,11.412656,15,1.5162789,177.56566804790037,-25.752966082483944
3313173957237081984,69.38447123432836,0.11147734,16.758565709467636,21.28243624077011,0.12009496,177.2134,103.70058,99.74091391478244,-28.382371806868484,14.52253,3.167117,0.7789383,234.93939,16,1.293994,181.0164984430055,-19.7895545355102
3312520946111619072,67.30193646682095,0.020613704,15.273804206793624,21.451662078172305,0.022586402,949.7601,105.64369,103.30019069611257,-22.12825385808798,11.554099,1.9621143,0.15296116,45.439148,18,1.3198472,180.93959121555423,-22.280708792886784
47620265212420096,64.5081856084335,0.039607715,18.256665555666448,21.56979276213544,0.042027123,513.23505,117.55888,113.30798483455612,-31.32716999435684,7.3715596,0.8417783,0.257281,46.0441,14,1.9355534,176.61054507295526,-22.431319540740823
45845378567048320,64.0065961553584,0.0197377,16.98296420388861,21.62212179497498,0.020969896,1031.1029,121.147606,117.38951560114694,-29.94066189010253,13.75481,2.825718,0.08299824,3.8944228,16,1.2179997,177.3163818688423,-23.626687221420426
45404199528067200,61.04541973138568,0.06303936,15.806009963376626,22.02669697527581,0.06933186,317.6995,128.36536,126.87052589408452,-19.532899157035992,16.279293,3.6208982,0.3145397,8.812953,16,1.1325415,176.21143029856958,-26.534188594321737
38929141191925760,60.18788343489715,0.17277983,13.906261435698088,22.207221277727587,0.1871563,118.65601,130.00615,129.1616867319085,-14.793878260018896,13.338667,2.9850235,1.5444818,1914.4037,17,14.231843,177.17617745948036,-28.42192098286897
3309611539560293632,70.43860346949731,0.3404931,14.899404014685777,22.296864388952425,0.43021664,51.82706,101.50818,99.01628010501656,-22.35365471376967,19.513607,2.9612694,1.6558475,4.92721,19,1.0938284,183.24311428023609,-20.112645326137784
46498282316394496,59.924858160700616,0.048478063,16.941086796458336,22.51244857387524,0.053170074,423.40448,138.52257,128.3850670182315,-52.01708683170595,15.947894,3.2364473,0.26088667,7.1008234,18,1.2159941,174.46394525947915,-26.55467976027885
149338937755074560,67.0160684236367,0.6173452,24.40196852496281,20.19454834924024,0.6974405,28.955229,99.235916,90.792142453849,-40.05687563474116,16.068594,3.457778,4.083995,1607.0242,14,13.132117,173.32515545005592,-16.631437745097305
3314024566919613952,65.73422490902678,0.21608911,17.542390757517502,20.30919733178576,0.22764926,89.21267,109.76267,106.21194808573482,-27.692344422611363,3.516044,1.1873329,1.4195861,4908.525,13,4.0682683,178.01583278659234,-22.008305642633665
3311102820926310784,65.39669553192954,0.025916023,14.695153868168015,20.326692831232425,0.029045576,699.8206,108.3091,106.49657261059144,-19.73171837672036,14.278773,2.862668,0.10516127,3.9320302,16,1.3977338,180.17183151644423,-24.07625370134987
3313579505227558528,66.31936239676666,0.030904876,16.3022336834695,21.250239265348167,0.033601098,632.42694,111.5834,108.55029876049758,-25.83963038411747,14.998649,3.057806,0.105209045,3.2314339,17,1.0922943,179.4324623284737,-22.36992693483212
45788547559850496,64.41279837486526,0.05839067,16.94772397450725,21.440406410424067,0.06723819,318.87247,115.27066,112.78276806267964,-23.819577109751293,8.107573,0.96019936,0.42375794,90.51687,15,2.3588305,177.6218843955523,-23.355226505747257
3305871825637254912,67.73868055535941,0.026397824,10.751718973253958,21.50235325035909,0.029887693,719.43835,103.42839,102.86729657313283,-10.75874061348103,6.921069,0.6236849,0.17101131,41.87472,16,1.2400993,185.1278459005593,-24.7057515927346
3312052249215275904,64.94888616843296,0.1567039,15.62753819285276,21.664548744839895,0.183109,118.31504,118.57247,116.24694786142688,-23.368325290143204,3.4027567,1.2049625,1.0737814,1463.6973,14,6.959422,179.08424631004542,-23.815162546709796
3313665885609887744,66.77717673131863,0.061882727,16.430092002554506,21.66732573514696,0.06976445,310.5783,110.41478,107.56779251043268,-24.91171284914873,16.533167,3.7260933,0.26902676,4.7062187,18,1.0054116,179.6256684097536,-21.948877426483072
3310569798304869888,64.69651758804221,0.021412354,13.366232103250711,21.71107339531789,0.023010239,943.5397,117.60278,116.31953265189988,-17.325722095813084,11.273949,1.8796577,0.16083132,39.705673,16,1.2397858,180.8316278347887,-25.443183887566416
3291312951656888320,73.65783723269205,0.019591104,9.409052575511978,21.790936076305865,0.023778684,916.4063,83.37372,82.95944058231093,-8.301109148725672,14.629339,3.0287075,0.0670966,1.9474598,19,1.0650185,189.96412721746876,-20.72143393575966
45159901786885632,61.755680961496566,0.015764592,15.334941426173367,22.22862392233613,0.017393649,1277.9736,126.18647,124.62563850797356,-19.785723427617143,10.051599,1.4111423,0.09646577,11.564159,16,0.983135,177.11310380100886,-26.338842228172066
65502206932420224,59.86151989100853,0.02724514,23.38525105549749,22.64691270930965,0.029206304,775.4118,140.35689,133.32751757462492,-43.86146886856102,14.649438,3.0661526,0.13371195,5.9064355,18,1.2022967,169.35876992505283,-22.092650161845512
51383893515451392,59.80698463008898,0.02022466,20.42804405661144,22.84304285895556,0.021959197,1040.2495,140.23196,135.33742917082168,-36.7257965306035,12.558389,2.3685064,0.16802028,40.047207,18,1.5592952,171.59633919903365,-24.21771733023492
3312564037520033792,67.96911967367434,0.0146516,15.49937349658422,21.871807832755163,0.015987119,1368.0894,108.11744,105.36486514556807,-24.24098903749085,10.49808,1.5730047,0.0891709,12.513073,19,1.097665,181.1795747622053,-21.63639666445984
53725750200743040,62.16815352932989,0.039636042,23.556708485778447,21.90406538612904,0.04532025,483.31738,131.03273,120.59242913114277,-51.25469196088383,12.654072,2.2314367,0.26590922,66.32256,15,1.0429065,170.8234546852425,-20.46682480050349
149005270337201792,63.63522486407845,0.020687295,23.57472991646869,21.993958087904776,0.02388899,920.6734,129.13046,119.8042884064642,-48.1830774523606,7.896926,0.8128853,0.12452459,11.50617,17,0.9932552,171.79372920321148,-19.478382282787923
145484634106814592,66.35476960697082,0.11270116,22.19979147131272,22.017740203586687,0.12881888,170.92014,121.66493,112.37063071226235,-46.63900490521837,5.224731,0.35477066,0.75924563,974.6109,14,1.3905345,174.64755020487726,-18.536555169882284
3299441950357981696,64.73298023395927,0.026209578,9.39630970086901,22.04584792581988,0.031199733,706.6037,114.43021,114.38203149101864,-3.320155639836364,14.725554,3.2042933,0.12448061,4.2633,15,1.0800737,184.33715862471024,-27.88256732936949
3291495436226226688,74.83294905196855,0.021730777,10.385966140615842,22.052773296647725,0.026223375,840.9587,84.05004,83.38904319009063,-10.520327494998384,12.796742,2.4497824,0.13877937,17.585075,17,1.2300707,189.7847315601201,-19.21611476983178
3312842042162993536,67.2190620079301,0.022477958,15.981472635522984,22.15827839888896,0.024848884,891.72125,113.734055,110.42404683449864,-27.23903776948722,11.251079,1.8968086,0.16543004,49.367558,17,1.2794079,180.2893200404138,-21.901077524320137
3393094021484216192,76.78868073335705,0.02136385,15.613613450378049,22.36286879234413,0.023436414,954.1933,83.92625,78.19204236778788,-30.48965983637968,12.757596,2.4374142,0.13932773,20.296173,17,1.3349078,186.3674982009265,-14.71270781263094
3308269757418376576,68.9525756160403,0.016252212,13.287966114514596,20.29581116307245,0.018649504,1088.2761,96.373245,94.57335248251292,-18.538719825755333,13.615199,2.729537,0.07302621,4.0597277,20,1.238572,183.6943417528816,-22.233230870054665
3405988677241799040,72.50336213922736,0.01900629,16.4119404233141,20.322504046614675,0.022058612,921.29565,88.279045,84.04476903905963,-27.012353757670663,10.180463,1.3848972,0.081362255,8.744796,14,1.0909169,183.21232684859925,-17.614771346839824
3310876802567157248,66.85605547720428,0.17716032,14.260578556388577,20.42227991360521,0.19219771,106.25662,104.38371,102.45836199187342,-19.956020786554035,10.026131,1.33076,1.4993907,4364.252,17,12.669773,181.50916741456345,-23.24853157139869
3313526556869575296,66.20070596676636,0.27664924,15.874649203665436,20.67833275816717,0.30507854,67.780365,101.09182,100.34452068045356,-12.269188261040467,11.324224,1.9229269,2.020179,4892.593,17,12.951795,179.71243071909345,-22.72905269545068
151312419393052032,67.29629284165766,0.0150761325,26.246508186399712,20.914300970803517,0.016899796,1237.5475,117.09713,103.1185834592628,-55.48239469099442,12.055849,2.1427555,0.088962644,10.094919,16,1.1030649,172.05717296812415,-15.224356958407826
47982794811614080,66.08777664103502,0.029362839,19.180615222151253,21.221541356846625,0.032064047,661.8485,113.768776,107.33819741939575,-37.70735951451041,15.132381,3.058339,0.11936919,3.504045,16,1.1425462,176.90508117327616,-20.69445063088897
3307516660672931584,68.77368125958311,0.016853938,13.173594071494676,21.412135174332253,0.019940645,1073.7935,102.08367,100.72156144527855,-16.62055111378016,13.70326,2.8682575,0.058825027,2.5974953,18,1.1834246,183.67944750878743,-22.44112006134537
3313285110990793472,68.48680175601453,0.018656572,16.86893699017762,21.48256636168679,0.020551529,1045.3025,105.92975,102.05202469721355,-28.39885970028468,13.742438,2.7609415,0.082926966,4.417703,18,1.2430022,180.3588224772931,-20.397078698557024
3313653894061044224,65.99690955661914,0.023887178,16.721465710411213,21.74597706160512,0.025943754,838.197,111.45272,108.74205842614374,-24.43100030064956,11.733229,2.0506887,0.18490492,66.04926,17,1.8078858,178.87005869823832,-22.34175283317936
3312744219988782720,67.16608051054888,0.33305082,15.870784455320392,21.81251596251546,0.37348384,58.402836,108.07029,106.14776250704207,-20.293824952737538,3.3779078,0.39932775,2.7603955,18768.834,18,4.6046376,180.34795496694397,-22.010119340538026
147877549363243520,67.73289168285214,0.029007776,24.83790520061017,22.33577396701976,0.03176673,703.1184,119.71271,106.11682285722662,-55.41076672012422,14.66773,3.047492,0.09927593,2.6594822,16,1.0567849,173.4276425219379,-15.853612189321982
3410505784542875008,69.72843914206969,0.019803558,19.18206486939419,20.064564960840617,0.02156436,930.45026,99.01142,92.78665865775896,-34.55281295070087,12.897306,2.501134,0.13059093,17.587505,17,1.1117162,179.21566531861745,-18.035017298057475
3311906770084019712,64.3677423441332,0.014603125,14.900983314066778,20.282956302607197,0.015809147,1282.9886,107.2537,105.84047506258158,-17.3536926911853,13.256185,2.5939026,0.057207312,2.7614489,16,1.2354041,179.30116875748055,-24.711314378037425
3404812685132622592,72.64131131574948,0.16037184,15.08334362058648,20.50299348150385,0.17893784,114.58166,87.61165,84.96745471098987,-21.361928883826053,7.5717564,0.8872652,1.2011591,1255.5192,17,7.1158037,184.42284310425228,-18.290559567428403
3309540170088830464,68.49438499286096,0.53609526,15.16352719505778,20.64126832294862,0.6075161,33.976494,112.99653,108.03672531476836,-33.11013701066008,8.2856655,1.0252385,5.1591134,21481.848,19,27.214418,181.79962125726064,-21.44462171206844
3409968703177094656,72.6791513167426,0.039645415,19.304039539979595,20.70328973906425,0.045141537,458.63058,93.940186,84.9145994149893,-40.17797418715114,15.452219,3.2287626,0.1448824,3.448516,18,1.0841336,180.8934807570992,-15.754928146188018
50327297200978176,60.91324437950776,0.017601829,19.45486430705512,20.95167537165959,0.019205533,1090.9187,126.526306,122.05525386120502,-33.3379810764895,9.780697,1.2687778,0.110162325,22.11067,16,1.2336773,173.15560399208985,-24.14575867805261
49520255665123328,64.87462537982385,0.021084083,21.75371096399956,21.031458216917265,0.022780646,923.21606,116.223404,109.5106954935432,-38.926687346325366,12.847304,2.5429764,0.14142676,25.156605,16,1.1849926,174.04086322258573,-19.86121317127761
3306007129990778368,66.7015509438664,0.34694663,10.87104212376382,21.159358865398456,0.39524114,53.535313,84.66169,84.59769361862016,-3.291155368253534,9.099008,1.2703705,2.8690455,8327.466,16,22.14037,184.345639967378,-25.447440134788785
3311038666998173184,65.84974595899124,0.18764944,14.427849817287893,21.16004577091608,0.21195878,99.83095,112.93881,110.94351874539676,-21.13552582176292,13.543492,2.9259453,1.5418001,1439.2728,17,12.498561,180.7017307205916,-23.90491419293852
3314212068010812032,67.37695672528574,0.020248925,17.863022648846673,21.438554423234333,0.022946548,934.28235,110.84728,106.1192327332723,-32.02855957789507,6.797135,0.60004234,0.1305737,19.98293,19,0.9934814,178.82301991173418,-20.598936096586907
3304337251002413952,62.11165709792025,0.015683632,12.191797632139169,21.58431663010373,0.017492065,1233.949,119.98792,119.48704471307887,-10.952029796356811,10.703841,1.6431818,0.08027566,8.306485,14,1.1396561,180.0416888832249,-28.133258971287304
3314294771901304192,68.48159725897497,0.026163917,18.38062040059367,21.587850129123968,0.031458754,686.2271,108.75273,103.7944137257437,-32.46346394321611,14.972231,3.0574532,0.08846597,2.1694658,18,1.0239731,179.09911592232646,-19.457538172085385
3312904233289409152,67.25111621738195,0.016489167,16.346213879024717,21.632519360189345,0.018340891,1179.4694,108.59872,105.1068878388032,-27.317100539736167,13.074519,2.6452227,0.065376334,4.460686,17,1.2212473,180.0041371056463,-21.64839860581708
47109438983082496,60.72188035526808,0.028269637,18.407175984900785,21.87325614936264,0.029881796,731.9927,131.67015,128.3302332396565,-29.46830346216534,13.841202,2.9892673,0.18409418,23.64706,17,1.6661092,173.85615725366003,-24.99694257284368
3393284752392701312,74.9350682786819,0.024128944,15.916600609120549,22.37712890348192,0.02620532,853.91547,90.08893,85.06808408172753,-29.655281713804747,6.6445017,0.59449005,0.10868315,11.701236,14,0.8697726,185.0565173141841,-16.007322253543315
3292663564251652608,70.21731447772568,0.023111867,9.087582929941526,22.405532749019123,0.029280003,765.2162,99.22089,99.09717155355074,-4.953315603889033,14.790501,3.0172787,0.059529983,1.1675622,19,1.0444983,188.1754351030539,-23.7036257153073
46498282316394240,59.92594336936887,0.023686431,16.940633327085227,22.560717858850875,0.02530618,891.5102,134.8031,123.82777850729224,-53.27810329742692,12.6925535,2.3502245,0.20133762,57.911594,18,1.8565817,174.46510964158034,-26.554234235158376
3406284725043872256,71.81276693698982,0.12121522,17.33030105619859,22.66234471257312,0.13159236,172.21626,99.52024,94.689063237666,-30.63102624878202,17.2498,4.140005,0.6500921,12.123009,18,0.91637164,182.0254275723127,-17.597854944970525
149089760932648448,65.10245031957996,0.2789775,23.93685344061156,22.812869643460235,0.3042268,74.9864,133.06123,130.10634885277975,-27.88603843824469,19.10023,3.5567684,1.19663,4.119967,18,1.1270686,172.47257657346518,-18.24474450902727
